"ID_Site";"Code_Parcelle";"Programme";"Annee";"Protocole";"Code_Methode";"AB_tot";"BM_tot";"AB_EPI";"AB_EPA";"AB_ANS";"AB_END";"AB_GF_X";"BM_EPI";"BM_EPA";"BM_ANS";"BM_END";"BM_GF_X";"Div_Fonc";"AB_AD";"AB_JV";"AB_SA";"BM_AD";"BM_JV";"BM_SA";"AB_AD_EPI";"AB_AD_EPA";"AB_AD_ANS";"AB_AD_END";"Richesse";"Shannon";"Equitabilite";"AB_AAA";"AB_AB";"AB_ACCT";"AB_ACCX";"AB_ACU";"AB_AI";"AB_AM";"AB_ARR";"AB_AX";"AB_DM";"AB_DRR";"AB_DV";"AB_DX";"AB_EFX";"AB_LC";"AB_LRC";"AB_LT";"AB_LX_A";"AB_LX_E";"AB_MP";"AB_NCCT";"AB_NCM";"AB_NG";"AB_NLL";"AB_NN";"AB_NX_A";"AB_NX_N";"AB_OC";"AB_OX";"AB_X_E";"BM_AAA";"BM_AB";"BM_ACCT";"BM_ACCX";"BM_ACU";"BM_AI";"BM_AM";"BM_ARR";"BM_AX";"BM_DM";"BM_DRR";"BM_DV";"BM_DX";"BM_EFX";"BM_LC";"BM_LRC";"BM_LT";"BM_LX_A";"BM_LX_E";"BM_MP";"BM_NCCT";"BM_NCM";"BM_NG";"BM_NLL";"BM_NN";"BM_NX_A";"BM_NX_N";"BM_OC";"BM_OX";"BM_X_E";"Date_Prelevement";"Code_Postal";"Ville";"Departement";"Anc_Region";"Region";"Long";"Lat";"Categorie_Milieu_Niv1";"SousCategorie_Milieu_Niv2";"OS";"Ferti_";"w_sol_";"SableF";"SableG";"LimonF";"LimonG";"Argile";"Sables";"Limons";"Texture_GEPPA";"MO";"C_tot";"C_org";"C_org_ou_tot";"C.N";"N_tot";"N_org_ou_tot";"CaCO3_tot";"pH_eau";"pH_eau_ou_kcl";"Commentaire_META";"AB_ACPX";"AB_NCCR";"AB_X_N";"BM_ACPX";"BM_NCCR";"BM_X_N"
"TIDM_GEN_GC_529";"TIDM_GEN_GC_529";"Pro’Dij";"2023";"TB";"TB";62,5;36,9375;0;0;62,5;0;0;0;0;36,9375;0;0;3;25;31,25;6,25;17,3333333333333;15,9729166666667;3,63125;0;0;25;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,9375;0;0;0;0;0;0;"30/03/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22287083294087;47,2631644959122;"2_Agricole";"21_Agricole ouvert";"OS_214";"non";NA;44;356;233;98;269;400;331;NA;44,7;68,3223628997802;25,8423628997802;25,8423628997802;8,37;3,08726757764816;3,08726757764816;354;8,24;8,24;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_530";"TIDM_GEN_GC_530";"Pro’Dij";"2023";"TB";"TB";150;12,40625;0;0;0;150;0;0;0;0;12,40625;0;2;31,25;68,75;50;3,16604166666667;5,2525;3,98770833333333;0;0;0;31,25;1;0;NA;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,40625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"03/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22452516707734;47,2641583342107;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";55;249;250;127;319;304;377;NA;41,9;58,0723667144775;24,2323667144775;24,2323667144775;9,06;2,6746717095375;2,6746717095375;282;8,2;8,2;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_531";"TIDM_GEN_GC_531";"Pro’Dij";"2023";"TB";"TB";237,5;52,0875;0;0;50;187,5;0;0;0;32,3;19,7875;0;6;87,5;100;50;17,0422916666667;15,78125;19,2639583333333;0;0;12,5;75;1,75;0,65;0,65;0;0;0;187,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;19,7875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,3;0;0;0;0;0;0;"03/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,2275116667968;47,2676940027081;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;36;16;363;255;330;52;618;NA;26,2;15,5102241039276;15,1502241039276;15,1502241039276;9,6;1,57870233058929;1,57870233058929;3;7,59;7,59;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_532";"TIDM_GEN_GC_532";"Pro’Dij";"2023";"TB";"TB";300;62,375;0;0;50;250;0;0;0;35,85;26,525;0;6;93,75;143,75;62,5;10,2013843795094;37,3580808080808;14,8155348124098;0;0;0;93,75;2,25;0,67;0,67;0;0;0;218,75;0;0;0;31,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;22,8335858585859;0;0;0;3,69141414141415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,85;0;0;0;0;0;0;"03/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22947283324332;47,2644384971904;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;39;9;383;272;297;48;655;NA;21,5;12,5385749340057;12,4185749340057;12,4185749340057;9,35;1,32819071412086;1,32819071412086;1;7,17;7,17;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_533";"TIDM_GEN_GC_533";"Pro’Dij";"2023";"TB";"TB";93,75;40,625;0;0;18,75;75;0;0;0;21,10625;19,51875;0;2;81,25;6,25;6,25;35,61125;3,4;1,61375;0;0;12,5;68,75;1,25;0;NA;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;19,51875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,10625;0;0;0;0;0;0;"03/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22524053001296;47,2700917034218;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;37;12;363;255;333;49;618;NA;27;15,8252191543579;15,5852191543579;15,5852191543579;9,46;1,64815515279769;1,64815515279769;2;7,34;7,34;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_534";"TIDM_GEN_GC_534";"Pro’Dij";"2023";"TB";"TB";356,25;120,05625;0;6,25;62,5;287,5;0;0;0,1625;66,31875;53,575;0;9;225;68,75;62,5;83,2186197916668;24,8067708333333;12,030859375;0;0;31,25;193,75;2,25;1,19;0,75;0;0;0;287,5;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;62,5;0;0;0;0;0;0;0;0;0;53,575;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1625;0;0;0;0;0;66,31875;0;0;0;0;0;0;"03/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,23280739336238;47,2697169345401;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;43;17;425;319;196;60;744;NA;19,8;11,4179825782775;11,4179825782775;11,4179825782775;9,7;1,17679126560688;1,17679126560688;NA;6,42;6,42;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_535";"TIDM_GEN_GC_535";"Pro’Dij";"2023";"TB";"TB";118,75;74,3625;0;0;43,75;75;0;0;0;55,56875;18,79375;0;6;93,75;25;0;58,9625;15,4;0;0;0;31,25;62,5;2;1;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,75;0;0;0;0;0;0;0;0;0;18,79375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,56875;0;0;0;0;0;0;"03/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22920424130464;47,2708647168407;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;37;12;393;280;278;49;673;NA;21,6;12,4991846084594;12,4991846084594;12,4991846084594;9,52;1,31259024143219;1,31259024143219;NA;6,83;6,83;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_536";"TIDM_GEN_GC_536";"Pro’Dij";"2023";"TB";"TB";156,25;34,675;0;0;18,75;137,5;0;0;0;0,6125;34,0625;0;6;112,5;37,5;6,25;27,8573412698412;5,00069444444445;1,81696428571429;0;0;0;112,5;1,75;0,47;0,47;0;0;0;137,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;34,0625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,6125;0;0;0;0;0;0;"03/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,23236083142099;47,2722418632721;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;39;14;402;305;240;53;707;NA;20,7;12,0837748050689;11,9637748050689;11,9637748050689;9,82;1,21785216033458;1,21785216033458;1;6,48;6,48;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_537";"TIDM_GEN_GC_537";"Pro’Dij";"2023";"TB";"TB";37,5;12,075;0;0;25;12,5;0;0;0;10,8875;1,1875;0;6;6,25;25;6,25;0,70625;6,909375;4,459375;0;0;0;6,25;1,25;1;1;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;1,1875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8875;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,23077466674358;47,2728693323008;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";36;13;382;271;298;49;653;NA;20;11,5783476829528;11,5783476829528;11,5783476829528;9,51;1,21689282357692;1,21689282357692;NA;5,92;5,92;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_538";"TIDM_GEN_GC_538";"Pro’Dij";"2023";"TB";"TB";168,75;48,30625;0;0;31,25;137,5;0;0;0;30,925;17,38125;0;2;93,75;25;50;28,1877083333333;2,8175;17,3010416666667;0;0;18,75;75;1,5;0;NA;0;0;0;131,25;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;16,5416666666667;0;0;0,83958333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,925;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22512649983532;47,2730353304696;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"non";37;13;383;278;289;50;661;NA;21;12,246663570404;12,126663570404;12,126663570404;9,35;1,29668176174163;1,29668176174163;1;6,31;6,31;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_539";"TIDM_GEN_GC_539";"Pro’Dij";"2023";"TB";"TB";43,75;31,9125;0;0;31,25;12,5;0;0;0;31,33125;0,58125;0;3;12,5;31,25;0;18,59375;13,31875;0;0;0;12,5;0;1,5;0;NA;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;0,58125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,33125;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,23097866640774;47,2749653312561;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;43;15;402;302;238;58;704;NA;19,2;11,1071169376373;11,1071169376373;11,1071169376373;9,49;1,17045477032661;1,17045477032661;NA;5,8;5,8;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_540";"TIDM_GEN_GC_540";"Pro’Dij";"2023";"TB";"TB";150;23,53125;0;0;18,75;131,25;0;0;0;6,13125;17,4;0;2;75;37,5;37,5;12,47;6,335;4,72625;0;0;6,25;68,75;1,5;0;NA;0;0;0;131,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;17,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,13125;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22347333410078;47,2742195038158;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;34;18;351;245;352;52;596;NA;26,1;15,561785697937;15,081785697937;15,081785697937;8,96;1,68376490473747;1,68376490473747;4;7,67;7,67;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_541";"TIDM_GEN_GC_541";"Pro’Dij";"2023";"TB";"TB";6,25;2,69375;0;0;6,25;0;0;0;0;2,69375;0;0;0;0;0;6,25;0;0;2,69375;0;0;0;0;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,69375;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22779200033199;47,2764883377389;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";40;17;398;301;244;57;699;NA;19,7;11,4123690128326;11,4123690128326;11,4123690128326;9,41;1,21238179504871;1,21238179504871;NA;6,79;6,79;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_542";"TIDM_GEN_GC_542";"Pro’Dij";"2023";"TB";"TB";93,75;27,175;0;0;25;68,75;0;0;0;14,19375;12,98125;0;0;56,25;25;12,5;14,5135416666667;9,5958333333333;3,065625;0;0;6,25;50;1,25;0;0;0;0;0;68,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;12,98125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,19375;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22605857215995;47,2778474984762;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;35;12;376;273;304;47;649;NA;26,6;15,4720413684844;15,3520413684844;15,3520413684844;9,44;1,62682980298995;1,62682980298995;1;6,61;6,61;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_543";"TIDM_GEN_GC_543";"Pro’Dij";"2023";"TB";"TB";187,5;38,2625;0;0;31,25;156,25;0;0;0;18,4125;19,85;0;6;68,75;81,25;37,5;14,8564880952381;18,4377678571429;4,96824404761905;0;0;12,5;56,25;1,5;0,99;0,99;0;0;0;143,75;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;17,8803571428572;0;0;0;1,96964285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,4125;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,2293663007282;47,2786384424485;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";NA;45;15;396;301;243;60;697;NA;18,7;10,7963705062866;10,7963705062866;10,7963705062866;9,47;1,13982684910297;1,13982684910297;NA;6,1;6,1;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_544";"TIDM_GEN_GC_544";"Pro’Dij";"2023";"TB";"TB";87,5;29,3;0;0;31,25;56,25;0;0;0;20,90625;8,39375;0;6;43,75;31,25;12,5;18,0166666666667;8,76145833333332;2,521875;0;0;12,5;31,25;1,5;1;1;0;0;0;56,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;8,39375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,90625;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22545643478181;47,278708584484;"2_Agricole";"21_Agricole ouvert";"OS_214";"non";NA;34;15;330;234;387;49;564;NA;26,5;15,4128396511077;15,2928396511077;15,2928396511077;9,57;1,59841880202293;1,59841880202293;1;7,28;7,28;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_GC_545";"TIDM_GEN_GC_545";"Pro’Dij";"2023";"TB";"TB";287,5;52,35625;0;0;25;262,5;0;0;0;15,4;36,95625;0;6;56,25;106,25;125;8,20254807692307;21,9856530448717;22,1680488782051;0;0;0;56,25;1,5;0,63;0,63;0;0;0;262,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;36,95625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,4;0;0;0;0;0;0;"04/04/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22705056803436;47,2810571371935;"2_Agricole";"21_Agricole ouvert";"OS_214";"oui";"oui";43;15;373;278;291;58;651;NA;21,7;12,6896464824676;12,5696464824676;12,5696464824676;9,66;1,30136162042617;1,30136162042617;1;6,98;6,98;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_PR_509";"TIDM_GEN_PR_509";"Pro’Dij";"2023";"TB";"TB";93,75;41,23125;12,5;0;56,25;25;0;1,99375;0;36,375;2,8625;0;7;43,75;37,5;12,5;25,49625;11,67375;4,06125;12,5;0;31,25;0;1,75;1,46;0,92;0;0;0;25;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;0;56,25;0;0;0;0;0;0;0;0;0;2,8625;0;0;0;0;0;0;0;0;0;0;1,99375;0;0;0;0;0;0;0;0;36,375;0;0;0;0;0;0;"27/03/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,20714998195518;47,2787232641224;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";NA;47;135;260;153;405;182;413;NA;55,5;52,0272397994995;32,1072397994995;32,1072397994995;9,86;3,25714111328125;3,25714111328125;166;8,18;8,18;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_PR_510";"TIDM_GEN_PR_510";"Pro’Dij";"2023";"TB";"TB";368,75;42,6125;0;0;56,25;312,5;0;0;0;21,6;21,0125;0;6;37,5;193,75;137,5;6,76666666666666;26,2500714869281;9,59576184640522;0;0;12,5;25;3,25;0,61;0,38;0;0;0;256,25;0;0;31,25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,25;0;0;0;0;0;0;0;0;0;17,6998825571896;0;0;1,80043402777778;1,51218341503268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,6;0;0;0;0;0;0;"30/03/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,2205315079642;47,2673449987146;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";NA;52;70;318;198;362;122;516;NA;43,6;46,8984603881835;25,1784603881835;25,1784603881835;9,33;2,69930452108383;2,69930452108383;181;8,25;8,25;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_PR_511";"TIDM_GEN_PR_511";"Pro’Dij";"2023";"TB";"TB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"29/03/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,21629400055701;47,2640146641592;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";NA;51;571;136;70;172;622;206;NA;60;102,219171524047;34,6591715240478;34,6591715240478;9,06;3,82463783025741;3,82463783025741;563;8,29;8,29;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_PR_512";"TIDM_GEN_PR_512";"Pro’Dij";"2023";"TB";"TB";31,25;12,6875;0;0;12,5;18,75;0;0;0;10,8625;1,825;0;0;25;0;6,25;6,61875;0;6,06875;0;0;6,25;18,75;1;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;1,825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8625;0;0;0;0;0;0;"29/03/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,21960819142492;47,264435183796;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";NA;63;343;232;96;266;406;328;NA;49,7;79,5948314666748;28,7148314666748;28,7148314666748;9,37;3,06446462869644;3,06446462869644;424;8,32;8,32;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_PR_513";"TIDM_GEN_PR_513";"Pro’Dij";"2023";"TB";"TB";125;20,2375;0;0;31,25;93,75;0;0;0;12,15625;8,08125;0;6;43,75;37,5;43,75;3,71861111111111;12,6527777777778;3,86611111111111;0;0;0;43,75;2;1,25;0,79;0;0;0;75;0;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;6,51069444444445;0;0;0;1,57055555555556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,15625;0;0;0;0;0;0;"29/03/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,21712742900206;47,2624614757843;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";NA;96;321;225;106;252;417;331;NA;51,8;83,4872722625732;29,9672722625732;29,9672722625732;8,9;3,36721986532211;3,36721986532211;446;8,27;8,27;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_PR_514";"TIDM_GEN_PR_514";"Pro’Dij";"2023";"TB";"TB";218,75;33,41875;0;6,25;31,25;181,25;0;0;2,96875;10,20625;20,24375;0;6;62,5;112,5;43,75;13,1559895833333;15,4789583333333;4,78380208333334;0;0;6,25;56,25;2,25;0,5;0,5;0;0;0;181,25;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;20,24375;0;0;0;0;0;0;0;0;0;0;0;0;0;2,96875;0;0;0;0;0;10,20625;0;0;0;0;0;0;"29/03/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,21926401500061;47,2629371146043;"2_Agricole";"21_Agricole ouvert";"OS_210";"non";NA;71;197;318;111;303;268;429;NA;52,7;77,0288372039794;30,4688372039794;30,4688372039794;9,45;3,22290569543838;3,22290569543838;388;8,21;8,21;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_GEN_PR_515";"TIDM_GEN_PR_515";"Pro’Dij";"2023";"TB";"TB";37,5;5,125;0;0;6,25;31,25;0;0;0;3,3;1,825;0;2;12,5;25;0;0,884375;4,240625;0;0;0;0;12,5;1;0;NA;0;0;0;25;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;1,76875;0;0;0,05625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,3;0;0;0;0;0;0;"30/03/2023";NA;NA;"21";"Bourgogne";"Bourgogne-Franche-Comté";5,22387349993937;47,2615450036208;"2_Agricole";"21_Agricole ouvert";"OS_210";"oui";"non";57;213;320;138;272;270;458;NA;51,5;57,2367191314697;29,7567191314697;29,7567191314697;9,18;3,24033617973327;3,24033617973327;229;8,16;8,16;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_FO_461";"TIDM_JEU_FO_461";"Pro’Dij";"2022";"TB";"TB";250;69,95625;37,5;6,25;62,5;143,75;0;0,9;9,91875;44,85;14,2875;0;10;37,5;193,75;18,75;13,8552083333333;54,8166666666667;1,284375;0;0;6,25;31,25;3,5;2,45;0,95;0;0;0;75;0;0;18,75;50;0;37,5;0;0;0;0;0;0;0;6,25;0;0;0;0;0;62,5;0;0;0;0;0;0;0;0;0;8,07604166666667;0;0;1,353125;4,85833333333334;0;0,9;0;0;0;0;0;0;0;9,91875;0;0;0;0;0;44,85;0;0;0;0;0;0;"29/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,60249716648321;47,2806738315153;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";45;15;292;122;526;60;414;NA;105;61,5362024307251;60,9362024307251;60,9362024307251;12;5,05735039710999;5,05735039710999;5;7,29;7,29;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_JEU_FO_462";"TIDM_JEU_FO_462";"Pro’Dij";"2022";"TB";"TB";106,25;47,75625;0;6,25;43,75;56,25;0;0;2,8;29,89375;15,0625;0;9;12,5;81,25;12,5;4,4921875;40,365625;2,8984375;0;0;0;12,5;2,25;1,37;0,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,8;0;0;0;0;0;0;0;29,89375;0;0;0;0;"29/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,5983490000311;47,2896984966688;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";71;161;307;155;306;232;462;NA;35,4;73,2418775558472;20,4418775558472;20,4418775558472;10,2;2,01094135642052;2,01094135642052;440;8,23;8,23;"Limons, argiles, sables, C, N et MO en g/kg";56,25;0;0;15,0625;0;0
"TIDM_JEU_FO_463";"TIDM_JEU_FO_463";"Pro’Dij";"2022";"TB";"TB";306,25;100,3;12,5;0;81,25;212,5;0;1,05625;0;69,75;29,49375;0;6;131,25;143,75;31,25;48,0192708333333;47,875;4,40572916666667;12,5;0;25;93,75;3,5;1,14;0,72;0;0;0;162,5;0;0;12,5;25;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;81,25;0;0;0;0;0;0;0;0;0;22,10625;0;0;1,78541666666667;3,1515625;0;1,05625;0;0;0;0;0;0;0;0;0;0;0;0;0;69,75;0;0;0;0;0;0;"29/03/2022";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,59720733359462;47,2801771637791;"1_Naturel";"11_Naturel fermé";"OS_111";"non";"non";33;27;398;122;420;60;520;NA;54,3;34,7371220588684;31,3771220588684;31,3771220588684;9,76;3,21392744779587;3,21392744779587;28;7,81;7,81;"Limons, argiles, sables, C, N et MO en g/kg";12,5;0;0;2,45052083333333;0;0
